gameId,gameName,candidateTitle,candidateSource,matchScore,matched,reasons,type,reviewFlag,label
144765,Life is Strange: True Colors,Life is Strange: True Colors Free Download (v1.2.124),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7603,Hellblade: Senua's Sacrifice,"Hellblade: Senua's Sacrifice - Enhanced Edition (MULTi20) [FitGirl Repack, Selective Download - from 7.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
836,Prince of Persia: The Sands of Time,Prince of Persia: The Sands of Time (Goodies) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11667,Dragon Quest XI: Echoes of an Elusive Age,Dragon Quest XI: Echoes of an Elusive Age – Digital Edition of Light + CrackFix,Hydra Library (FitGirl Repacks),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (light)|ml probability 0.47,top_candidate,,
9254,Subnautica,Subnautica (v65786 + OST + MULTi21) – [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
9254,Subnautica,Subnautica (V.63668 + OST + MULTi21) – [DODI Repack],Hydra Library (dodi),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
27421,Middle-earth: Shadow of War,"Middle-earth: Shadow of War - Definitive Edition (v1.21 Denuvoless GOG + All DLCs, MULTi13) [FitGirl Repack, Selective Download - from 33.3 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
28337,13 Sentinels: Aegis Rim,13.Sentinels.Aegis.Rim.v1.10.MULTi5.NSW.For.PC.REPACK-KaOs,Hydra Library (KaOsKrew),100,true,"exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|platform info present|hydra extra tokens (for, kaos)|ml probability 0.70",top_candidate,,
15465,VA-11 Hall-A: Cyberpunk Bartender Action,VA-11 Hall-A: Cyberpunk Bartender Action Free Download (Build 2446240),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3025,Middle-earth: Shadow of Mordor,Middle-earth: Shadow of Mordor GOTY Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
76885,SoulCalibur VI,"SoulCalibur VI (v02.31.01 + 14 DLCs, MULTi11) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
15894,Hearts of Iron IV,Hearts of Iron IV: Ultimate Edition (v1.17.0.5212 + All DLCs + Bonus Content + MULTi9) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
547,Gears of War,Gears of War: Ultimate Edition – v1.10,Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|platform not in IGDB|ml probability 0.24,broad_candidate,,1
547,Gears of War,Gears of War (v1.3 + MULTi6) - [DODI Repack],Hydra Library (dodi),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
15698,Metroid Dread,"Metroid Dread (+ Yuzu/Ryujinx Emus for PC, MULTi10) [FitGirl Repack]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|platform not in IGDB|ml probability 0.10,broad_candidate,,1
87683,Spyro Reignited Trilogy,Spyro Reignited Trilogy,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
5551,Nidhogg,Nidhogg Build 19092017,Hydra Library (onlinefix),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
1334,Brothers: A Tale of Two Sons,"Brothers: A Tale of Two Sons Remake (+ Windows 7 Fix, MULTi11) [FitGirl Repack, Selective Download - from 10.3 GB]",Hydra Library (FitGirl Repacks),105,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|ml probability 0.73,top_candidate,,
6880,Metro Redux,Metro Redux Bundle [2033 + Last Light] - [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
1618,Mortal Kombat,Mortal Kombat Komplete Edition Free Download (Build 344915),Hydra Library (SteamRip),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
113,Assassin's Creed Brotherhood,"Assassin’s Creed Brotherhood – Digital Deluxe Edition [MULTi14] – [DODI Repack, from 2.5 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
83727,Call of Duty: Black Ops 4,Call of Duty: Black Ops 4 Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
194404,The Quarry,The Quarry Free Download (v1.07),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
37016,Metro Exodus,Metro: Exodus - Enhanced Edition (v2.0.0.0 + All DLCs + MULTi14) (From 65.4 GB) (Fast install) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
11247,Duck Game,Duck Game Free Download (Build 8782838),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
11071,FIFA 16,"FIFA 16 (v16.0.2904053 + Offline DLCs + Bonus OST, MULTi18) [FitGirl Repack, Selective Download - from 7.9 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
11186,Gears of War 4,Gears of War 4 [Multiplayer with Bots + Fast Install + MULTi13]- [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
8965,Darkest Dungeon,Darkest Dungeon – v23917 + All DLCs,Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
141543,Road 96,Road 96 Free Download (Build 10862367),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
36198,Children of Morta,"Children of Morta (v1.2.72/Ancient Spirits + 3 DLCs, MULTi12) [FitGirl Repack, Selective Download - from 1.1 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1062,Alan Wake,"Alan Wake Remastered (Build 33793 + 3 DLCs, MULTi14) [FitGirl Repack, Selective Download - from 20.7 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
134588,Kena: Bridge of Spirits,"Kena: Bridge of Spirits - Digital Deluxe Edition (v1.04 + 2 DLCs + Bonus OST, MULTi11) [FitGirl Repack, Selective Download - from 13.4 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
9498,Deus Ex: Mankind Divided,Deus Ex: Mankind Divided – Digital Deluxe Edition (v1.16 build 761.0 + All DLCs + Bonus Content + MULTi8) (From 23.9 GB) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
74701,Star Wars Jedi: Fallen Order,STAR WARS Jedi: Fallen Order Free Download (v1.0.10.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
18829,Planet Coaster,Planet Coaster - Complete Edition (v1.13.2.4368 + All DLCs + MULTi9) - [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
55036,Anno 1800,Anno 1800: Complete Edition (v9.2.972600 + All DLCs + Bonus Content + MULTi11) (From 22 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
302156,Call of Duty: Black Ops 6,Call of Duty: Black Ops 6 (Campaign) (v11.1 + Bonus Content) (From 41.6 GB) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
107262,Streets of Rage 4,Streets of Rage 4 (v07-s_r13031 + Mr. X Nightmare DLC - MULTi12) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
2668,FlatOut 2,FlatOut 2 1.2,Hydra Library (OnlineFix),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
11182,Enter the Gungeon,Enter the Gungeon Free Download (v2.1.9),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
10760,Bloodstained: Ritual of the Night,"Bloodstained: Ritual of the Night (v1.5 + 4 DLCs + Bonus Soundtrack, MULTi11) [FitGirl Repack, Selective Download - from 4.9 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2538,Enslaved: Odyssey to the West,ENSLAVED™: Odyssey to the West™ Premium Edition (Build 159687 + DLCs + MULTi5) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
103210,Hitman 2,"Hitman 2 – Gold Edition [v2.70.1 + All DLCs + Legacy Pack + MULTi11] – [DODI Repack, From 28.6 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
4797,Dead Rising,Dead Rising Deluxe Remaster - Digital Deluxe Edition (v1.3.0.0 - No Denuvo + All DLCs + Bonus Content + MULTi14) (From 41.5 GB) [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
127044,Marvel's Spider-Man 2,Marvel’s Spider-Man 2 - Digital Deluxe Edition (v1.130.1.0 + All DLCs + Bonus PSN Items + MULTi26) (From 65.9 GB) [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
7842,Danganronpa: Trigger Happy Havoc,Danganronpa: Trigger Happy Havoc Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
4840,S.T.A.L.K.E.R.: Clear Sky,S.T.A.L.K.E.R.: Clear Sky – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
139090,Inscryption,"Inscryption (v1.04 + Bonus Soundtrack, MULTi12) [FitGirl Repack, Selective Download - from 1.5 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
139090,Inscryption,"Inscryption (v1.10 + Bonus Soundtrack, MULTi12) [FitGirl Repack, Selective Download - from 1.5 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
139090,Inscryption,"Inscryption (v1.08 + Bonus Soundtrack, MULTi12) [FitGirl Repack, Selective Download - from 1.5 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
139090,Inscryption,Inscryption Free Download (v1.10),Hydra Library (steamrip),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
8372,Orcs Must Die! 2,Orcs Must Die 2 Build 31122013,Hydra Library (OnlineFix),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
8254,Resident Evil,"Resident Evil: Village - Gold Edition (Build 10415597/Denuvoless + All DLCs + Bonus Content + Crackfix, MULTi13) [FitGirl Repack, Selective Download - from 19.5 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
121760,Little Nightmares II,Little Nightmares II: Enhanced Edition (All DLCs + Digital Contents + MULTi14) (From 4.9 GB) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
119305,LEGO Star Wars: The Skywalker Saga,"LEGO Star Wars: The Skywalker Saga (v1.09 + 10 DLCs + Windows 7/8.1 Fixes, MULTi15) [FitGirl Repack, Selective Download - from 19.7 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
131999,NieR Replicant ver.1.22474487139...,"NieR Replicant ver.1.22474487139 (v1.0.3 + ""4 YoRHa"" DLC + Bonus Content, MULTi10) [FitGirl Repack, Selective Download - from 8.8 GB]",Hydra Library (fitgirl),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
131999,NieR Replicant ver.1.22474487139...,"NieR Replicant ver.1.22474487139 (v1.0.3 + ""4 YoRHa"" DLC + Bonus Content, MULTi9) [FitGirl Repack, Selective Download - from 10.5 GB]",Hydra Library (fitgirl),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
131999,NieR Replicant ver.1.22474487139...,NieR Replicant ver.1.22474487139… (No Denuvo) (v1.0.3.0 + All DLCs + Bonus Content + MULTi9) (From 12.7 GB) (Fast Install) – [DODI Repack],Hydra Library (dodi),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
131999,NieR Replicant ver.1.22474487139...,NieR Replicant ver.1.22474487139… Free Download,Hydra Library (steamrip),140,false,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|matches related game pattern|ml probability 0.10,broad_candidate,,1
846,Red Faction: Guerrilla,Red Faction: Guerrilla – Steam Edition,Hydra Library (FitGirl Repacks),120,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|platform info present|ml probability 0.91,top_candidate,,
121752,Ghostrunner,"Ghostrunner (v0.42441.48 + 6 DLCs + Bonus OST, MULTi13) [FitGirl Repack, Selective Download - from 11.8 GB]",Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
8347,The Long Dark,"The Long Dark (v2.05-106000 + >1 DLCs + 4 Bonus OSTs, MULTi19) [FitGirl Repack, Selective Download - from 5 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
7706,This War of Mine,This War of Mine: Final Cut (v20191213 + All DLCs + OST + MULTi12) – [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
1907,Grim Dawn,"Grim Dawn: Definitive Edition (v1.1.9.6 + 5 DLCs, MULTi13) [FitGirl Repack]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
1876,Spore,SPORE Complete Free Download (v1.3.0.22),Hydra Library (steamrip),135,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.13,broad_candidate,,1
1314,Medal of Honor: Airborne,Medal of Honor: Airborne Free Download,Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
1267,Sleeping Dogs,Sleeping Dogs Definitive Edition [Update 1 + All DLCs + MULTi7] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
5508,The Banner Saga,The.Banner.Saga.v2.60.02.REPACK-KaOs,Hydra Library (KaOsKrew),80,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|hydra extra tokens (kaos)|ml probability 0.47,top_candidate,,
37030,Dishonored: Death of the Outsider,Dishonored: Death of the Outsider – v1.145,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
16,Fallout: New Vegas,Fallout: New Vegas – Ultimate Edition – v1.4.0.525 GOG,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
27134,Deep Rock Galactic,Deep Rock Galactic (v1.35.63118 + All DLCs + MULTi15) - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
2150,Split/Second,Split/Second Free Download (v1.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
126290,Far Cry 6,Far Cry 6 – Ultimate Edition (v1.5.0 + All DLCs + HD Texture Pack + MULTi15) (From 40.4 GB) - [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|sequel number matches|edition variant|ml probability 0.99,top_candidate,,
111469,Among Us,Among Us Free Download (v2025.9.93.0 + Multiplayer),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
62151,Life is Strange 2,Life is Strange 2 - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
3247,Sunset Overdrive,Sunset Overdrive,Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
537,Assassin's Creed Revelations,"Assassin’s Creed Revelations – Gold Edition [All DLCs + MULTi15] – [DODI Repack, from 3.2 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
2920,FIFA 14,FIFA 14 Free Download (v1.7.0.0),Hydra Library (SteamRip),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
974,Resident Evil 4,Resident Evil 4: Remake - Gold Edition (No Denuvo) (v1.5.0.0 + All DLCs + Bonus Content + MULTi14) (From 50 GB) [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
55029,Age of Empires IV,"Age of Empires IV (v5.0.7274.0/Steam + 2 DLCs, MULTi14) [FitGirl Repack, Selective Download - from 14.6 GB]",Hydra Library (FitGirl Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
1254,DmC: Devil May Cry,DmC: Devil May Cry - Complete Edition [MULTi9] - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
554,Driver: San Francisco,Driver: San Francisco (v1.04.1114 + MULTi12) (From 3.9 GB) – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
359,Final Fantasy XV,"Final Fantasy XV: Windows Edition [v1261414 + All DLCs + Multiplayer + MULTi11] – [DODI Repack, From 49.6 GB]",Hydra Library (DODI Repacks),120,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|platform info present|ml probability 0.91,top_candidate,,
545,Call of Duty: Black Ops,Call of Duty: Black Ops – Collection Edition (All DLCs + Zombies + Multiplayer + MULTi6) (From 7.1 GB) (Fast Install) – [DODI Repack],Hydra Library (DODI Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
100413,Watch Dogs: Legion,Watch Dogs: Legion - Ultimate Edition (v1.5.6 + All DLCs + HD Textures Pack + 4K Videos + MULTi15) (From 40 GB) (Fast Install) - [EMPRESS / DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.96,top_candidate,,
19441,Watch Dogs 2,"Watch Dogs 2: Gold Edition [v 1.17 + All DLCs + Bonus Content + MULTi17] - [DODI Repack, from 17.4 GB]",Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.98,top_candidate,,
103283,The Awesome Adventures of Captain Spirit,The Awesome Adventures of Captain Spirit - [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.90,top_candidate,,
112,Devil May Cry 4,Devil May Cry® 4 Special Edition (All DLCs + MULTi8) – [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
22917,Gris,GRIS (v20190307 + Original Soundtrack + MULTi10) – (From 862 MB) - [DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
9727,Soma,"SOMA (v1.6 + Bonus Content, MULTi8) [FitGirl Repack, Selective Download - from 7.7 Gb]",Hydra Library (fitgirl),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
9727,Soma,SOMA (v1.6 + Bonus + MULTi8) (From 8 GB) - [DODI Repack],Hydra Library (dodi),125,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|very high word match ratio|all main keywords present|ml probability 0.05,broad_candidate,,1
8311,Titan Quest,"Titan Quest: Anniversary Edition (v2.10.19520 + HotFix 2/7849119 + 3 DLCs + Bonus OST, MULTi12) [FitGirl Repack, Selective Download - from 6.4 GB]",Hydra Library (FitGirl Repacks),115,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|edition variant|ml probability 0.89,top_candidate,,
11170,Unravel,Unravel,Hydra Library (fitgirl),145,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|ml probability 0.09,broad_candidate,,1
36813,The Evil Within 2,The Evil Within 2 [v1.05 + All DLCs + MULTi12] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
18398,Tyranny,"Tyranny: Gold Edition (v1.2.1.0160 + 5 DLCs/Bonuses, MULTi6) [FitGirl Repack, Selective Download - from 5.3 GB]",Hydra Library (fitgirl),150,false,exact name match|exact phrase in title|title contains game name|single-word partial match|strong title match|game name contains title|very high word match ratio|all main keywords present|edition variant|ml probability 0.23,broad_candidate,,1
1266,Assassin's Creed III,Assassin’s Creed III – Deluxe Edition (Build 2174530 + All DLCs + Bonus Content + MULTi17) (From 5.2 GB) – [DODI Repack],Hydra Library (DODI Repacks),140,true,exact phrase in title|title contains game name|strong title match|very high word match ratio|all main keywords present|sequel number matches|edition variant|ml probability 0.95,top_candidate,,
826,Saints Row 2,Saints Row 2 [MULTi13] – [DODI Repack],Hydra Library (DODI Repacks),150,true,exact name match|exact phrase in title|title contains game name|strong title match|game name contains title|very high word match ratio|all main keywords present|sequel number matches|ml probability 0.94,top_candidate,,
